"project","language","article","access","agent","granularity","date","views"
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-12,99
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-13,60
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-14,90
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-15,93
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-16,95
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-17,92
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-18,104
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-19,82
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-20,69
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-21,77
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-22,128
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-23,121
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-24,110
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-25,163
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-26,82
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-27,55
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-28,92
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-02-29,85
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-01,101
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-02,120
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-03,108
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-04,73
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-05,54
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-06,81
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-07,92
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-08,96
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-09,98
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-10,90
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-11,80
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-12,47
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-13,76
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-14,82
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-15,122
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-16,103
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-17,108
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-18,94
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-19,58
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-20,82
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-21,105
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-22,72
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-23,78
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-24,58
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-25,64
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-26,62
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-27,68
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-28,92
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-29,79
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-30,98
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-03-31,93
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-01,79
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-02,60
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-03,68
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-04,82
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-05,115
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-06,100
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-07,101
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-08,111
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-09,64
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-10,114
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-11,107
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-12,137
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-13,124
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-14,102
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-15,89
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-16,69
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-17,111
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-18,107
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-19,98
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-20,97
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-21,75
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-22,93
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-23,80
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-24,91
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-25,101
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-26,94
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-27,98
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-28,112
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-29,104
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-04-30,87
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-01,91
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-02,156
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-03,140
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-04,112
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-05,121
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-06,94
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-07,96
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-08,81
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-09,105
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-10,125
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-11,136
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-12,136
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-13,112
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-14,79
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-15,110
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-16,115
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-17,111
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-18,135
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-19,121
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-20,96
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-21,66
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-22,106
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-23,112
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-24,118
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-25,112
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-26,101
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-27,81
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-28,81
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-29,89
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-30,130
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-05-31,158
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-01,122
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-02,130
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-03,112
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-04,74
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-05,107
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-06,130
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-07,93
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-08,117
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-09,121
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-10,87
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-11,60
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-12,70
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-13,83
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-14,110
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-15,86
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-16,103
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-17,62
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-18,60
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-19,77
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-20,64
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-21,72
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-22,77
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-23,97
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-24,97
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-25,73
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-26,84
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-27,83
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-28,89
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-29,120
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-06-30,113
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-01,90
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-02,117
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-03,121
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-04,114
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-05,78
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-06,85
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-07,88
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-08,77
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-09,65
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-10,105
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-11,74
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-12,83
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-13,95
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-14,99
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-15,79
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-16,47
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-17,71
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-18,80
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-19,94
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-20,87
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-21,70
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-22,66
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-23,73
"wikipedia","en","Threatened_species","mobile-web","user","daily",2016-07-24,89
