project,language,article,access,agent,granularity,date,views
wikipedia,en,Arctic_wolf,mobile-web,user,daily,17/02/2017,232
wikipedia,en,Arctic_wolf,mobile-web,user,daily,18/02/2017,232
wikipedia,en,Arctic_wolf,mobile-web,user,daily,19/02/2017,271
wikipedia,en,Arctic_wolf,mobile-web,user,daily,20/02/2017,259
wikipedia,en,Arctic_wolf,mobile-web,user,daily,21/02/2017,291
wikipedia,en,Arctic_wolf,mobile-web,user,daily,22/02/2017,263
wikipedia,en,Arctic_wolf,mobile-web,user,daily,23/02/2017,247
wikipedia,en,Arctic_wolf,mobile-web,user,daily,24/02/2017,261
wikipedia,en,Arctic_wolf,mobile-web,user,daily,25/02/2017,202
wikipedia,en,Arctic_wolf,mobile-web,user,daily,26/02/2017,244
wikipedia,en,Arctic_wolf,mobile-web,user,daily,27/02/2017,290
wikipedia,en,Arctic_wolf,mobile-web,user,daily,28/02/2017,276
wikipedia,en,Arctic_wolf,mobile-web,user,daily,01/03/2017,285
wikipedia,en,Arctic_wolf,mobile-web,user,daily,02/03/2017,338
wikipedia,en,Arctic_wolf,mobile-web,user,daily,03/03/2017,272
wikipedia,en,Arctic_wolf,mobile-web,user,daily,04/03/2017,223
wikipedia,en,Arctic_wolf,mobile-web,user,daily,05/03/2017,230
wikipedia,en,Arctic_wolf,mobile-web,user,daily,06/03/2017,343
wikipedia,en,Arctic_wolf,mobile-web,user,daily,07/03/2017,289
wikipedia,en,Arctic_wolf,mobile-web,user,daily,08/03/2017,287
wikipedia,en,Arctic_wolf,mobile-web,user,daily,09/03/2017,265
wikipedia,en,Arctic_wolf,mobile-web,user,daily,10/03/2017,271
wikipedia,en,Arctic_wolf,mobile-web,user,daily,11/03/2017,194
wikipedia,en,Arctic_wolf,mobile-web,user,daily,12/03/2017,267
wikipedia,en,Arctic_wolf,mobile-web,user,daily,13/03/2017,299
wikipedia,en,Arctic_wolf,mobile-web,user,daily,14/03/2017,253
wikipedia,en,Arctic_wolf,mobile-web,user,daily,15/03/2017,257
wikipedia,en,Arctic_wolf,mobile-web,user,daily,16/03/2017,227
wikipedia,en,Arctic_wolf,mobile-web,user,daily,17/03/2017,185
wikipedia,en,Arctic_wolf,mobile-web,user,daily,18/03/2017,178
wikipedia,en,Arctic_wolf,mobile-web,user,daily,19/03/2017,291
wikipedia,en,Arctic_wolf,mobile-web,user,daily,20/03/2017,294
wikipedia,en,Arctic_wolf,mobile-web,user,daily,21/03/2017,261
wikipedia,en,Arctic_wolf,mobile-web,user,daily,22/03/2017,303
wikipedia,en,Arctic_wolf,mobile-web,user,daily,23/03/2017,268
wikipedia,en,Arctic_wolf,mobile-web,user,daily,24/03/2017,209
wikipedia,en,Arctic_wolf,mobile-web,user,daily,25/03/2017,217
wikipedia,en,Arctic_wolf,mobile-web,user,daily,26/03/2017,212
wikipedia,en,Arctic_wolf,mobile-web,user,daily,27/03/2017,265
wikipedia,en,Arctic_wolf,mobile-web,user,daily,28/03/2017,260
wikipedia,en,Arctic_wolf,mobile-web,user,daily,29/03/2017,253
wikipedia,en,Arctic_wolf,mobile-web,user,daily,30/03/2017,221
wikipedia,en,Arctic_wolf,mobile-web,user,daily,31/03/2017,248
wikipedia,en,Arctic_wolf,mobile-web,user,daily,01/04/2017,165
wikipedia,en,Arctic_wolf,mobile-web,user,daily,02/04/2017,255
wikipedia,en,Arctic_wolf,mobile-web,user,daily,03/04/2017,278
wikipedia,en,Arctic_wolf,mobile-web,user,daily,04/04/2017,223
wikipedia,en,Arctic_wolf,mobile-web,user,daily,05/04/2017,227
wikipedia,en,Arctic_wolf,mobile-web,user,daily,06/04/2017,299
wikipedia,en,Arctic_wolf,mobile-web,user,daily,07/04/2017,255
wikipedia,en,Arctic_wolf,mobile-web,user,daily,08/04/2017,177
wikipedia,en,Arctic_wolf,mobile-web,user,daily,09/04/2017,217
wikipedia,en,Arctic_wolf,mobile-web,user,daily,10/04/2017,184
wikipedia,en,Arctic_wolf,mobile-web,user,daily,11/04/2017,228
wikipedia,en,Arctic_wolf,mobile-web,user,daily,12/04/2017,253
wikipedia,en,Arctic_wolf,mobile-web,user,daily,13/04/2017,251
wikipedia,en,Arctic_wolf,mobile-web,user,daily,14/04/2017,225
wikipedia,en,Arctic_wolf,mobile-web,user,daily,15/04/2017,174
wikipedia,en,Arctic_wolf,mobile-web,user,daily,16/04/2017,227
wikipedia,en,Arctic_wolf,mobile-web,user,daily,17/04/2017,254
wikipedia,en,Arctic_wolf,mobile-web,user,daily,18/04/2017,252
wikipedia,en,Arctic_wolf,mobile-web,user,daily,19/04/2017,256
wikipedia,en,Arctic_wolf,mobile-web,user,daily,20/04/2017,255
wikipedia,en,Arctic_wolf,mobile-web,user,daily,21/04/2017,241
wikipedia,en,Arctic_wolf,mobile-web,user,daily,22/04/2017,163
wikipedia,en,Arctic_wolf,mobile-web,user,daily,23/04/2017,218
wikipedia,en,Arctic_wolf,mobile-web,user,daily,24/04/2017,226
wikipedia,en,Arctic_wolf,mobile-web,user,daily,25/04/2017,281
wikipedia,en,Arctic_wolf,mobile-web,user,daily,26/04/2017,244
wikipedia,en,Arctic_wolf,mobile-web,user,daily,27/04/2017,231
wikipedia,en,Arctic_wolf,mobile-web,user,daily,28/04/2017,227
wikipedia,en,Arctic_wolf,mobile-web,user,daily,29/04/2017,153
wikipedia,en,Arctic_wolf,mobile-web,user,daily,30/04/2017,239
wikipedia,en,Asian_water_buffalo,desktop,user,daily,01/01/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,03/01/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,05/01/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,07/01/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,08/01/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,09/01/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,11/01/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,12/01/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,13/01/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,14/01/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,15/01/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,16/01/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,17/01/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,18/01/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,19/01/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,20/01/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,21/01/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,22/01/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,23/01/2017,3
wikipedia,en,Asian_water_buffalo,desktop,user,daily,24/01/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,25/01/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,26/01/2017,3
wikipedia,en,Asian_water_buffalo,desktop,user,daily,27/01/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,28/01/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,29/01/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,30/01/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,31/01/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,01/02/2017,3
wikipedia,en,Asian_water_buffalo,desktop,user,daily,02/02/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,03/02/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,04/02/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,05/02/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,06/02/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,08/02/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,09/02/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,10/02/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,11/02/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,12/02/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,13/02/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,14/02/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,16/02/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,17/02/2017,3
wikipedia,en,Asian_water_buffalo,desktop,user,daily,19/02/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,20/02/2017,3
wikipedia,en,Asian_water_buffalo,desktop,user,daily,21/02/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,22/02/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,23/02/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,25/02/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,26/02/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,27/02/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,28/02/2017,3
wikipedia,en,Asian_water_buffalo,desktop,user,daily,02/03/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,03/03/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,04/03/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,05/03/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,06/03/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,07/03/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,08/03/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,09/03/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,10/03/2017,4
wikipedia,en,Asian_water_buffalo,desktop,user,daily,11/03/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,12/03/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,13/03/2017,3
wikipedia,en,Asian_water_buffalo,desktop,user,daily,14/03/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,15/03/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,16/03/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,17/03/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,18/03/2017,3
wikipedia,en,Asian_water_buffalo,desktop,user,daily,19/03/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,20/03/2017,4
wikipedia,en,Asian_water_buffalo,desktop,user,daily,21/03/2017,4
wikipedia,en,Asian_water_buffalo,desktop,user,daily,23/03/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,24/03/2017,3
wikipedia,en,Asian_water_buffalo,desktop,user,daily,25/03/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,26/03/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,27/03/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,28/03/2017,5
wikipedia,en,Asian_water_buffalo,desktop,user,daily,29/03/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,30/03/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,31/03/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,01/04/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,02/04/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,03/04/2017,3
wikipedia,en,Asian_water_buffalo,desktop,user,daily,04/04/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,05/04/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,06/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,07/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,08/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,09/04/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,10/04/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,11/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,12/04/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,13/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,14/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,15/04/2017,3
wikipedia,en,Asian_water_buffalo,desktop,user,daily,16/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,17/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,18/04/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,19/04/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,20/04/2017,2
wikipedia,en,Asian_water_buffalo,desktop,user,daily,21/04/2017,3
wikipedia,en,Asian_water_buffalo,desktop,user,daily,22/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,23/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,24/04/2017,0
wikipedia,en,Asian_water_buffalo,desktop,user,daily,25/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,27/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,28/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,29/04/2017,1
wikipedia,en,Asian_water_buffalo,desktop,user,daily,30/04/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,01/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,03/01/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,05/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,07/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,08/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,09/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,11/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,12/01/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,13/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,14/01/2017,3
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,15/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,16/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,17/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,18/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,19/01/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,20/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,21/01/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,22/01/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,23/01/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,24/01/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,25/01/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,26/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,27/01/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,28/01/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,29/01/2017,3
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,30/01/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,31/01/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,01/02/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,02/02/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,03/02/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,04/02/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,05/02/2017,3
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,06/02/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,08/02/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,09/02/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,10/02/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,11/02/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,12/02/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,13/02/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,14/02/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,16/02/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,17/02/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,19/02/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,20/02/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,21/02/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,22/02/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,23/02/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,25/02/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,26/02/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,27/02/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,28/02/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,02/03/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,03/03/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,04/03/2017,4
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,05/03/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,06/03/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,07/03/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,08/03/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,09/03/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,10/03/2017,3
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,11/03/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,12/03/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,13/03/2017,3
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,14/03/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,15/03/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,16/03/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,17/03/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,18/03/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,19/03/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,20/03/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,21/03/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,23/03/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,24/03/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,25/03/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,26/03/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,27/03/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,28/03/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,29/03/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,30/03/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,31/03/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,01/04/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,02/04/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,03/04/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,04/04/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,05/04/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,06/04/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,07/04/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,08/04/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,09/04/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,10/04/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,11/04/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,12/04/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,13/04/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,14/04/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,15/04/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,16/04/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,17/04/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,18/04/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,19/04/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,20/04/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,21/04/2017,2
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,22/04/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,23/04/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,24/04/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,25/04/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,27/04/2017,3
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,28/04/2017,1
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,29/04/2017,0
wikipedia,en,Asian_water_buffalo,mobile-web,user,daily,30/04/2017,0
wikipedia,en,Bamboo_lemur,desktop,user,daily,01/01/2017,17
wikipedia,en,Bamboo_lemur,desktop,user,daily,02/01/2017,29
wikipedia,en,Bamboo_lemur,desktop,user,daily,03/01/2017,18
wikipedia,en,Bamboo_lemur,desktop,user,daily,04/01/2017,19
