species,day,page views
Red_fox,09/05/2016,3612.00
Red_fox,10/05/2016,3315.00
Red_fox,11/05/2016,3565.00
Red_fox,12/05/2016,3241.00
Red_fox,13/05/2016,3618.00
Red_fox,14/05/2016,988.00
Red_fox,15/05/2016,891.00
Red_fox,16/05/2016,3345.00
Red_fox,17/05/2016,2898.00
Red_fox,18/05/2016,2699.00
Red_fox,19/05/2016,2148.00
Red_fox,20/05/2016,2698.00
Red_fox,21/05/2016,1250.00
Red_fox,22/05/2016,1225.00
Red_fox,23/05/2016,2261.00
Red_fox,24/05/2016,3300.00
Red_fox,25/05/2016,3106.00
Red_fox,26/05/2016,1301.00
Red_fox,27/05/2016,1540.00
Red_fox,28/05/2016,730.00
Red_fox,29/05/2016,750.00
Red_fox,30/05/2016,855.00
Red_fox,31/05/2016,2026.00
Red_fox,01/06/2016,1717.00
Red_fox,02/06/2016,1372.00
Red_fox,03/06/2016,1105.00
Red_fox,04/06/2016,700.00
Red_fox,05/06/2016,483.00
Red_fox,06/06/2016,1711.00
Red_fox,07/06/2016,1275.00
Red_fox,08/06/2016,1331.00
Red_fox,09/06/2016,1630.00
Red_fox,10/06/2016,717.00
Red_fox,11/06/2016,677.00
Red_fox,12/06/2016,789.00
Red_fox,13/06/2016,1311.00
Red_fox,14/06/2016,967.00
Red_fox,15/06/2016,538.00
Red_fox,16/06/2016,1039.00
Red_fox,17/06/2016,850.00
Red_fox,18/06/2016,533.00
Red_fox,19/06/2016,970.00
Red_fox,20/06/2016,763.00
Red_fox,21/06/2016,820.00
Red_fox,22/06/2016,775.00
Red_fox,23/06/2016,575.00
Red_fox,24/06/2016,1058.00
Red_fox,25/06/2016,708.00
Red_fox,26/06/2016,540.00
Red_fox,27/06/2016,804.00
Red_fox,28/06/2016,1080.00
Red_fox,29/06/2016,704.00
Red_fox,30/06/2016,813.00
Red_fox,01/07/2016,918.00
Red_fox,02/07/2016,437.00
Red_fox,03/07/2016,620.00
Red_fox,04/07/2016,614.00
Red_fox,05/07/2016,706.00
Red_fox,06/07/2016,599.00
Red_fox,07/07/2016,828.00
Red_fox,08/07/2016,906.00
Red_fox,09/07/2016,286.00
Red_fox,10/07/2016,526.00
Red_fox,11/07/2016,325.00
Red_fox,12/07/2016,1159.00
Red_fox,13/07/2016,1041.00
Red_fox,14/07/2016,947.00
Red_fox,15/07/2016,942.00
Red_fox,16/07/2016,377.00
Red_fox,17/07/2016,765.00
Red_fox,18/07/2016,520.00
Red_fox,19/07/2016,618.00
Red_fox,20/07/2016,410.00
Red_fox,21/07/2016,499.00
Red_fox,22/07/2016,503.00
Red_fox,23/07/2016,699.00
Red_fox,24/07/2016,472.00
Red_fox,25/07/2016,721.00
Red_fox,26/07/2016,843.00
Red_fox,27/07/2016,695.00
Red_fox,28/07/2016,456.00
Red_fox,29/07/2016,948.00
Red_fox,30/07/2016,374.00
Red_fox,31/07/2016,506.00
Red_fox,01/08/2016,736.00
Red_fox,02/08/2016,691.00
Red_fox,03/08/2016,528.00
Red_fox,04/08/2016,563.00
Red_fox,05/08/2016,880.00
Red_fox,06/08/2016,718.00
Red_fox,07/08/2016,680.00
Red_fox,08/08/2016,436.00
Red_fox,09/08/2016,441.00
Red_fox,10/08/2016,432.00
Red_fox,11/08/2016,653.00
Red_fox,12/08/2016,498.00
Red_fox,13/08/2016,652.00
Red_fox,14/08/2016,796.00
Red_fox,15/08/2016,661.00
Red_fox,16/08/2016,746.00
Red_fox,17/08/2016,645.00
Red_fox,18/08/2016,644.00
Red_fox,19/08/2016,477.00
Red_fox,20/08/2016,598.00
Red_fox,21/08/2016,590.00
Red_fox,22/08/2016,584.00
Red_fox,23/08/2016,782.00
Red_fox,24/08/2016,702.00
Red_fox,25/08/2016,1381.00
Red_fox,26/08/2016,325.00
Red_fox,27/08/2016,544.00
Red_fox,28/08/2016,733.00
Red_fox,29/08/2016,922.00
Red_fox,30/08/2016,784.00
Red_fox,31/08/2016,826.00
Red_fox,01/09/2016,1032.00
Red_fox,02/09/2016,1074.00
Red_fox,03/09/2016,448.00
Red_fox,04/09/2016,408.00
Red_fox,05/09/2016,455.00
Red_fox,06/09/2016,775.00
Red_fox,07/09/2016,907.00
Red_fox,08/09/2016,978.00
Red_fox,09/09/2016,791.00
Red_fox,10/09/2016,242.00
Red_fox,11/09/2016,622.00
Red_fox,12/09/2016,1251.00
Red_fox,13/09/2016,1057.00
Red_fox,14/09/2016,1431.00
Red_fox,15/09/2016,840.00
Red_fox,16/09/2016,1304.00
Red_fox,17/09/2016,544.00
Red_fox,18/09/2016,655.00
Red_fox,19/09/2016,1115.00
Red_fox,20/09/2016,787.00
Red_fox,21/09/2016,972.00
Red_fox,22/09/2016,918.00
Red_fox,23/09/2016,2278.00
Red_fox,24/09/2016,838.00
Red_fox,25/09/2016,894.00
Red_fox,26/09/2016,1048.00
Red_fox,27/09/2016,1588.00
Red_fox,28/09/2016,1568.00
Red_fox,29/09/2016,1692.00
Red_fox,30/09/2016,1435.00
Red_fox,01/10/2016,823.00
Red_fox,02/10/2016,460.00
Red_fox,03/10/2016,1228.00
Red_fox,04/10/2016,2290.00
Red_fox,05/10/2016,3390.00
Red_fox,06/10/2016,2107.00
Red_fox,07/10/2016,1529.00
Red_fox,08/10/2016,784.00
Red_fox,09/10/2016,667.00
Red_fox,10/10/2016,2038.00
Red_fox,11/10/2016,1722.00
Red_fox,12/10/2016,2173.00
Red_fox,13/10/2016,1412.00
Red_fox,14/10/2016,896.00
Red_fox,15/10/2016,666.00
Red_fox,16/10/2016,856.00
Red_fox,17/10/2016,1616.00
Red_fox,18/10/2016,1117.00
Red_fox,19/10/2016,1803.00
Red_fox,20/10/2016,1766.00
Red_fox,21/10/2016,1470.00
Red_fox,22/10/2016,728.00
Red_fox,23/10/2016,505.00
Red_fox,24/10/2016,1309.00
Red_fox,25/10/2016,1595.00
Red_fox,26/10/2016,1814.00
Red_fox,27/10/2016,2891.00
Red_fox,28/10/2016,1012.00
Red_fox,29/10/2016,799.00
Red_fox,30/10/2016,635.00
Red_fox,31/10/2016,900.00
Red_fox,01/11/2016,1377.00
Red_fox,02/11/2016,1883.00
Red_fox,03/11/2016,1954.00
Red_fox,04/11/2016,1180.00
Red_fox,05/11/2016,905.00
Red_fox,06/11/2016,565.00
Red_fox,07/11/2016,1598.00
Red_fox,08/11/2016,1539.00
Red_fox,09/11/2016,1984.00
Red_fox,10/11/2016,1026.00
Red_fox,11/11/2016,1167.00
Red_fox,12/11/2016,780.00
Red_fox,13/11/2016,912.00
Red_fox,14/11/2016,1797.00
Red_fox,15/11/2016,2081.00
Red_fox,16/11/2016,2185.00
Red_fox,17/11/2016,3094.00
Red_fox,18/11/2016,1802.00
Red_fox,19/11/2016,899.00
Red_fox,20/11/2016,1129.00
Red_fox,21/11/2016,1385.00
Red_fox,22/11/2016,1080.00
Red_fox,23/11/2016,844.00
Red_fox,24/11/2016,1032.00
Red_fox,25/11/2016,745.00
Red_fox,26/11/2016,493.00
Red_fox,27/11/2016,691.00
Red_fox,28/11/2016,2413.00
Red_fox,29/11/2016,2326.00
Red_fox,30/11/2016,2363.00
Red_fox,01/12/2016,2624.00
Red_fox,02/12/2016,2310.00
Red_fox,03/12/2016,703.00
Red_fox,04/12/2016,606.00
Red_fox,05/12/2016,1702.00
Red_fox,06/12/2016,2840.00
Red_fox,07/12/2016,3022.00
Red_fox,08/12/2016,2185.00
Red_fox,09/12/2016,2558.00
Red_fox,10/12/2016,862.00
Red_fox,11/12/2016,915.00
Red_fox,12/12/2016,1416.00
Red_fox,13/12/2016,1675.00
Red_fox,14/12/2016,1411.00
Red_fox,15/12/2016,1031.00
Red_fox,16/12/2016,1112.00
Red_fox,17/12/2016,591.00
Red_fox,18/12/2016,560.00
Red_fox,19/12/2016,849.00
Red_fox,20/12/2016,1341.00
Red_fox,21/12/2016,933.00
Red_fox,22/12/2016,501.00
Red_fox,23/12/2016,620.00
Red_fox,24/12/2016,828.00
Red_fox,25/12/2016,961.00
Red_fox,26/12/2016,459.00
Red_fox,27/12/2016,792.00
Red_fox,28/12/2016,534.00
Red_fox,29/12/2016,843.00
Red_fox,30/12/2016,785.00
Red_fox,31/12/2016,382.00
Rhesus_macaque,01/01/2016,10.00
Rhesus_macaque,02/01/2016,25.00
Rhesus_macaque,03/01/2016,82.00
Rhesus_macaque,04/01/2016,60.00
Rhesus_macaque,05/01/2016,161.00
Rhesus_macaque,06/01/2016,194.00
Rhesus_macaque,07/01/2016,88.00
Rhesus_macaque,08/01/2016,164.00
Rhesus_macaque,09/01/2016,59.00
Rhesus_macaque,10/01/2016,99.00
Rhesus_macaque,11/01/2016,135.00
Rhesus_macaque,12/01/2016,61.00
Rhesus_macaque,13/01/2016,85.00
Rhesus_macaque,14/01/2016,59.00
Rhesus_macaque,15/01/2016,35.00
Rhesus_macaque,16/01/2016,98.00
Rhesus_macaque,17/01/2016,46.00
Rhesus_macaque,18/01/2016,84.00
Rhesus_macaque,19/01/2016,94.00
Rhesus_macaque,20/01/2016,87.00
Rhesus_macaque,21/01/2016,47.00
Rhesus_macaque,22/01/2016,114.00
Rhesus_macaque,23/01/2016,67.00
Rhesus_macaque,24/01/2016,67.00
Rhesus_macaque,25/01/2016,136.00
Rhesus_macaque,26/01/2016,68.00
Rhesus_macaque,27/01/2016,136.00
Rhesus_macaque,28/01/2016,164.00
Rhesus_macaque,29/01/2016,114.00
Rhesus_macaque,30/01/2016,50.00
Rhesus_macaque,31/01/2016,146.00
Rhesus_macaque,01/02/2016,106.00
Rhesus_macaque,02/02/2016,140.00
Rhesus_macaque,03/02/2016,64.00
Rhesus_macaque,04/02/2016,90.00
Rhesus_macaque,05/02/2016,76.00
Rhesus_macaque,06/02/2016,245.00
Rhesus_macaque,07/02/2016,67.00
Rhesus_macaque,08/02/2016,139.00
Rhesus_macaque,09/02/2016,85.00
Rhesus_macaque,10/02/2016,87.00
Rhesus_macaque,11/02/2016,240.00
Rhesus_macaque,12/02/2016,84.00
Rhesus_macaque,13/02/2016,138.00
Rhesus_macaque,14/02/2016,157.00
Rhesus_macaque,15/02/2016,74.00
Rhesus_macaque,16/02/2016,134.00
Rhesus_macaque,17/02/2016,72.00
Rhesus_macaque,18/02/2016,41.00
Rhesus_macaque,19/02/2016,69.00
Rhesus_macaque,20/02/2016,254.00
Rhesus_macaque,21/02/2016,109.00
Rhesus_macaque,22/02/2016,227.00
Rhesus_macaque,23/02/2016,153.00
Rhesus_macaque,24/02/2016,98.00
Rhesus_macaque,25/02/2016,71.00
Rhesus_macaque,26/02/2016,191.00
Rhesus_macaque,27/02/2016,71.00
Rhesus_macaque,28/02/2016,81.00
Rhesus_macaque,29/02/2016,112.00
Rhesus_macaque,01/03/2016,134.00
Rhesus_macaque,02/03/2016,62.00
Rhesus_macaque,03/03/2016,56.00
Rhesus_macaque,04/03/2016,101.00
Rhesus_macaque,05/03/2016,24.00
Rhesus_macaque,06/03/2016,144.00
Rhesus_macaque,07/03/2016,71.00
Rhesus_macaque,08/03/2016,146.00
Rhesus_macaque,09/03/2016,128.00
Rhesus_macaque,10/03/2016,85.00
Rhesus_macaque,11/03/2016,208.00
Rhesus_macaque,12/03/2016,49.00
Rhesus_macaque,13/03/2016,27.00
Rhesus_macaque,14/03/2016,52.00
Rhesus_macaque,15/03/2016,95.00
Rhesus_macaque,16/03/2016,105.00
Rhesus_macaque,17/03/2016,100.00
Rhesus_macaque,18/03/2016,146.00
Rhesus_macaque,19/03/2016,61.00
Rhesus_macaque,20/03/2016,4.00
Rhesus_macaque,21/03/2016,128.00
Rhesus_macaque,22/03/2016,221.00
Rhesus_macaque,23/03/2016,124.00
Rhesus_macaque,24/03/2016,70.00
Rhesus_macaque,25/03/2016,41.00
Rhesus_macaque,26/03/2016,54.00
Rhesus_macaque,27/03/2016,78.00
Rhesus_macaque,28/03/2016,146.00
Rhesus_macaque,29/03/2016,197.00
Rhesus_macaque,30/03/2016,92.00
Rhesus_macaque,31/03/2016,122.00
Rhesus_macaque,01/04/2016,53.00
Rhesus_macaque,02/04/2016,87.00
Rhesus_macaque,03/04/2016,110.00
Rhesus_macaque,04/04/2016,103.00
Rhesus_macaque,05/04/2016,85.00
Rhesus_macaque,06/04/2016,85.00
Rhesus_macaque,07/04/2016,104.00
Rhesus_macaque,08/04/2016,189.00
Rhesus_macaque,09/04/2016,141.00
Rhesus_macaque,10/04/2016,140.00
Rhesus_macaque,11/04/2016,86.00
Rhesus_macaque,12/04/2016,83.00
Rhesus_macaque,13/04/2016,112.00
Rhesus_macaque,14/04/2016,102.00
Rhesus_macaque,15/04/2016,78.00
Rhesus_macaque,16/04/2016,50.00
Rhesus_macaque,17/04/2016,101.00
Rhesus_macaque,18/04/2016,103.00
Rhesus_macaque,19/04/2016,108.00
Rhesus_macaque,20/04/2016,162.00
Rhesus_macaque,21/04/2016,62.00
Rhesus_macaque,22/04/2016,459.00
Rhesus_macaque,23/04/2016,111.00
Rhesus_macaque,24/04/2016,48.00
Rhesus_macaque,25/04/2016,123.00
Rhesus_macaque,26/04/2016,78.00
Rhesus_macaque,27/04/2016,96.00
Rhesus_macaque,28/04/2016,214.00
Rhesus_macaque,29/04/2016,125.00
Rhesus_macaque,30/04/2016,30.00
Rhesus_macaque,01/05/2016,58.00
Rhesus_macaque,02/05/2016,46.00
Rhesus_macaque,03/05/2016,66.00
Rhesus_macaque,04/05/2016,171.00
Rhesus_macaque,05/05/2016,85.00
Rhesus_macaque,06/05/2016,179.00
Rhesus_macaque,07/05/2016,87.00
Rhesus_macaque,08/05/2016,96.00
Rhesus_macaque,09/05/2016,68.00
Rhesus_macaque,10/05/2016,136.00
Rhesus_macaque,11/05/2016,50.00
Rhesus_macaque,12/05/2016,79.00
Rhesus_macaque,13/05/2016,100.00
Rhesus_macaque,14/05/2016,97.00
Rhesus_macaque,15/05/2016,186.00
Rhesus_macaque,16/05/2016,179.00
Rhesus_macaque,17/05/2016,26.00
Rhesus_macaque,18/05/2016,75.00
Rhesus_macaque,19/05/2016,95.00
Rhesus_macaque,20/05/2016,62.00
Rhesus_macaque,21/05/2016,148.00
Rhesus_macaque,22/05/2016,75.00
Rhesus_macaque,23/05/2016,77.00
Rhesus_macaque,24/05/2016,124.00
Rhesus_macaque,25/05/2016,43.00
Rhesus_macaque,26/05/2016,79.00
Rhesus_macaque,27/05/2016,99.00
Rhesus_macaque,28/05/2016,50.00
Rhesus_macaque,29/05/2016,62.00
Rhesus_macaque,30/05/2016,64.00
Rhesus_macaque,31/05/2016,115.00
Rhesus_macaque,01/06/2016,46.00
Rhesus_macaque,02/06/2016,57.00
Rhesus_macaque,03/06/2016,59.00
Rhesus_macaque,04/06/2016,28.00
Rhesus_macaque,05/06/2016,153.00
Rhesus_macaque,06/06/2016,98.00
Rhesus_macaque,07/06/2016,62.00
Rhesus_macaque,08/06/2016,53.00
Rhesus_macaque,09/06/2016,46.00
Rhesus_macaque,10/06/2016,86.00
Rhesus_macaque,11/06/2016,22.00
Rhesus_macaque,12/06/2016,47.00
Rhesus_macaque,13/06/2016,48.00
Rhesus_macaque,14/06/2016,59.00
Rhesus_macaque,15/06/2016,31.00
Rhesus_macaque,16/06/2016,62.00
Rhesus_macaque,17/06/2016,64.00
Rhesus_macaque,18/06/2016,78.00
Rhesus_macaque,19/06/2016,77.00
Rhesus_macaque,20/06/2016,39.00
Rhesus_macaque,21/06/2016,44.00
Rhesus_macaque,22/06/2016,96.00
Rhesus_macaque,23/06/2016,30.00
Rhesus_macaque,24/06/2016,107.00
Rhesus_macaque,25/06/2016,43.00
Rhesus_macaque,26/06/2016,53.00
Rhesus_macaque,27/06/2016,79.00
Rhesus_macaque,28/06/2016,59.00
Rhesus_macaque,29/06/2016,79.00
Rhesus_macaque,30/06/2016,107.00
Rhesus_macaque,01/07/2016,37.00
Rhesus_macaque,02/07/2016,47.00
Rhesus_macaque,03/07/2016,46.00
Rhesus_macaque,04/07/2016,71.00
Rhesus_macaque,05/07/2016,90.00
Rhesus_macaque,06/07/2016,68.00
Rhesus_macaque,07/07/2016,108.00
Rhesus_macaque,08/07/2016,133.00
Rhesus_macaque,09/07/2016,40.00
Rhesus_macaque,10/07/2016,65.00
Rhesus_macaque,11/07/2016,84.00
Rhesus_macaque,12/07/2016,169.00
Rhesus_macaque,13/07/2016,54.00
Rhesus_macaque,14/07/2016,67.00
Rhesus_macaque,15/07/2016,73.00
Rhesus_macaque,16/07/2016,80.00
Rhesus_macaque,17/07/2016,98.00
Rhesus_macaque,18/07/2016,110.00
Rhesus_macaque,19/07/2016,54.00
Rhesus_macaque,20/07/2016,92.00
Rhesus_macaque,21/07/2016,108.00
Rhesus_macaque,22/07/2016,41.00
Rhesus_macaque,23/07/2016,38.00
Rhesus_macaque,24/07/2016,22.00
Rhesus_macaque,25/07/2016,68.00
Rhesus_macaque,26/07/2016,127.00
Rhesus_macaque,27/07/2016,77.00
Rhesus_macaque,28/07/2016,43.00
Rhesus_macaque,29/07/2016,38.00
Rhesus_macaque,30/07/2016,100.00
Rhesus_macaque,31/07/2016,91.00
Rhesus_macaque,01/08/2016,36.00
Rhesus_macaque,02/08/2016,55.00
Rhesus_macaque,03/08/2016,55.00
Rhesus_macaque,04/08/2016,109.00
Rhesus_macaque,05/08/2016,28.00
Rhesus_macaque,06/08/2016,24.00
Rhesus_macaque,07/08/2016,85.00
Rhesus_macaque,08/08/2016,106.00
Rhesus_macaque,09/08/2016,40.00
Rhesus_macaque,10/08/2016,75.00
Rhesus_macaque,11/08/2016,67.00
Rhesus_macaque,12/08/2016,83.00
Rhesus_macaque,13/08/2016,74.00
Rhesus_macaque,14/08/2016,72.00
Rhesus_macaque,15/08/2016,101.00
Rhesus_macaque,16/08/2016,122.00
Rhesus_macaque,17/08/2016,96.00
Rhesus_macaque,18/08/2016,31.00
Rhesus_macaque,19/08/2016,37.00
Rhesus_macaque,20/08/2016,61.00
Rhesus_macaque,21/08/2016,47.00
Rhesus_macaque,22/08/2016,92.00
Rhesus_macaque,23/08/2016,77.00
Rhesus_macaque,24/08/2016,37.00
Rhesus_macaque,25/08/2016,54.00
Rhesus_macaque,26/08/2016,16.00
Rhesus_macaque,27/08/2016,56.00
Rhesus_macaque,28/08/2016,25.00
Rhesus_macaque,29/08/2016,49.00
Rhesus_macaque,30/08/2016,36.00
Rhesus_macaque,31/08/2016,111.00
Rhesus_macaque,01/09/2016,112.00
Rhesus_macaque,02/09/2016,31.00
Rhesus_macaque,03/09/2016,48.00
Rhesus_macaque,04/09/2016,121.00
Rhesus_macaque,05/09/2016,32.00
Rhesus_macaque,06/09/2016,38.00
Rhesus_macaque,07/09/2016,29.00
Rhesus_macaque,08/09/2016,43.00
Rhesus_macaque,09/09/2016,127.00
Rhesus_macaque,10/09/2016,99.00
Rhesus_macaque,11/09/2016,40.00
Rhesus_macaque,12/09/2016,64.00
Rhesus_macaque,13/09/2016,38.00
Rhesus_macaque,14/09/2016,46.00
Rhesus_macaque,15/09/2016,28.00
Rhesus_macaque,16/09/2016,51.00
Rhesus_macaque,17/09/2016,72.00
Rhesus_macaque,18/09/2016,31.00
Rhesus_macaque,19/09/2016,45.00
Rhesus_macaque,20/09/2016,79.00
Rhesus_macaque,21/09/2016,72.00
Rhesus_macaque,22/09/2016,72.00
Rhesus_macaque,23/09/2016,127.00
Rhesus_macaque,24/09/2016,96.00
Rhesus_macaque,25/09/2016,44.00
Rhesus_macaque,26/09/2016,20.00
Rhesus_macaque,27/09/2016,144.00
Rhesus_macaque,28/09/2016,120.00
Rhesus_macaque,29/09/2016,25.00
Rhesus_macaque,30/09/2016,53.00
Rhesus_macaque,01/10/2016,44.00
Rhesus_macaque,02/10/2016,15.00
Rhesus_macaque,03/10/2016,110.00
Rhesus_macaque,04/10/2016,106.00
Rhesus_macaque,05/10/2016,40.00
Rhesus_macaque,06/10/2016,56.00
Rhesus_macaque,07/10/2016,33.00
Rhesus_macaque,08/10/2016,29.00
Rhesus_macaque,09/10/2016,50.00
Rhesus_macaque,10/10/2016,34.00
Rhesus_macaque,11/10/2016,50.00
Rhesus_macaque,12/10/2016,26.00
Rhesus_macaque,13/10/2016,32.00
Rhesus_macaque,14/10/2016,47.00
Rhesus_macaque,15/10/2016,53.00
Rhesus_macaque,16/10/2016,17.00
Rhesus_macaque,17/10/2016,160.00
Rhesus_macaque,18/10/2016,71.00
Rhesus_macaque,19/10/2016,66.00
Rhesus_macaque,20/10/2016,140.00
Rhesus_macaque,21/10/2016,35.00
Rhesus_macaque,22/10/2016,21.00
Rhesus_macaque,23/10/2016,70.00
Rhesus_macaque,24/10/2016,63.00
Rhesus_macaque,25/10/2016,156.00
Rhesus_macaque,26/10/2016,137.00
Rhesus_macaque,27/10/2016,36.00
Rhesus_macaque,28/10/2016,148.00
Rhesus_macaque,29/10/2016,23.00
Rhesus_macaque,30/10/2016,49.00
Rhesus_macaque,31/10/2016,19.00
Rhesus_macaque,01/11/2016,35.00
Rhesus_macaque,02/11/2016,46.00
Rhesus_macaque,03/11/2016,166.00
Rhesus_macaque,04/11/2016,53.00
Rhesus_macaque,05/11/2016,40.00
Rhesus_macaque,06/11/2016,36.00
Rhesus_macaque,07/11/2016,40.00
Rhesus_macaque,08/11/2016,49.00
Rhesus_macaque,09/11/2016,55.00
Rhesus_macaque,10/11/2016,33.00
Rhesus_macaque,11/11/2016,55.00
Rhesus_macaque,12/11/2016,119.00
Rhesus_macaque,13/11/2016,44.00
Rhesus_macaque,14/11/2016,64.00
Rhesus_macaque,15/11/2016,107.00
Rhesus_macaque,16/11/2016,112.00
Rhesus_macaque,17/11/2016,64.00
Rhesus_macaque,18/11/2016,110.00
Rhesus_macaque,19/11/2016,98.00
Rhesus_macaque,20/11/2016,41.00
Rhesus_macaque,21/11/2016,37.00
Rhesus_macaque,22/11/2016,104.00
Rhesus_macaque,23/11/2016,43.00
Rhesus_macaque,24/11/2016,59.00
Rhesus_macaque,25/11/2016,62.00
Rhesus_macaque,26/11/2016,20.00
Rhesus_macaque,27/11/2016,55.00
Rhesus_macaque,28/11/2016,77.00
Rhesus_macaque,29/11/2016,33.00
Rhesus_macaque,30/11/2016,125.00
Rhesus_macaque,01/12/2016,57.00
Rhesus_macaque,02/12/2016,152.00
Rhesus_macaque,03/12/2016,90.00
Rhesus_macaque,04/12/2016,48.00
Rhesus_macaque,05/12/2016,125.00
Rhesus_macaque,06/12/2016,186.00
Rhesus_macaque,07/12/2016,62.00
Rhesus_macaque,08/12/2016,148.00
Rhesus_macaque,09/12/2016,36.00
Rhesus_macaque,10/12/2016,39.00
Rhesus_macaque,11/12/2016,37.00
Rhesus_macaque,12/12/2016,57.00
Rhesus_macaque,13/12/2016,41.00
Rhesus_macaque,14/12/2016,44.00
Rhesus_macaque,15/12/2016,135.00
Rhesus_macaque,16/12/2016,35.00
Rhesus_macaque,17/12/2016,82.00
Rhesus_macaque,18/12/2016,59.00
Rhesus_macaque,19/12/2016,119.00
Rhesus_macaque,20/12/2016,25.00
Rhesus_macaque,21/12/2016,62.00
Rhesus_macaque,22/12/2016,54.00
Rhesus_macaque,23/12/2016,28.00
Rhesus_macaque,24/12/2016,66.00
Rhesus_macaque,25/12/2016,19.00
Rhesus_macaque,26/12/2016,31.00
Rhesus_macaque,27/12/2016,120.00
Rhesus_macaque,28/12/2016,119.00
Rhesus_macaque,29/12/2016,28.00
Rhesus_macaque,30/12/2016,69.00
Rhesus_macaque,31/12/2016,68.00
Rhino,01/01/2016,681.00
Rhino,02/01/2016,1124.00
Rhino,03/01/2016,1435.00
Rhino,04/01/2016,978.00
Rhino,05/01/2016,1800.00
Rhino,06/01/2016,1815.00
Rhino,07/01/2016,3138.00
Rhino,08/01/2016,2928.00
Rhino,09/01/2016,1558.00
Rhino,10/01/2016,1172.00
Rhino,11/01/2016,2991.00
Rhino,12/01/2016,2660.00
Rhino,13/01/2016,2303.00
Rhino,14/01/2016,2271.00
Rhino,15/01/2016,1982.00
Rhino,16/01/2016,1238.00
Rhino,17/01/2016,880.00
Rhino,18/01/2016,1479.00
Rhino,19/01/2016,2323.00
Rhino,20/01/2016,2815.00
Rhino,21/01/2016,2587.00
Rhino,22/01/2016,2043.00
Rhino,23/01/2016,1160.00
Rhino,24/01/2016,1261.00
Rhino,25/01/2016,2456.00
Rhino,26/01/2016,1676.00
Rhino,27/01/2016,1813.00
Rhino,28/01/2016,2372.00
Rhino,29/01/2016,1331.00
Rhino,30/01/2016,1329.00
Rhino,31/01/2016,1043.00
Rhino,01/02/2016,2194.00
Rhino,02/02/2016,2095.00
Rhino,03/02/2016,1721.00
Rhino,04/02/2016,2030.00
Rhino,05/02/2016,1782.00
Rhino,06/02/2016,901.00
Rhino,07/02/2016,926.00
Rhino,08/02/2016,2267.00
Rhino,09/02/2016,2730.00
Rhino,10/02/2016,3129.00
Rhino,11/02/2016,2845.00
Rhino,12/02/2016,1533.00
Rhino,13/02/2016,1040.00
Rhino,14/02/2016,980.00
Rhino,15/02/2016,1440.00
Rhino,16/02/2016,2333.00
Rhino,17/02/2016,2999.00
Rhino,18/02/2016,2240.00
Rhino,19/02/2016,1668.00
Rhino,20/02/2016,1358.00
Rhino,21/02/2016,1189.00
Rhino,22/02/2016,1813.00
Rhino,23/02/2016,3378.00
Rhino,24/02/2016,2456.00
Rhino,25/02/2016,3158.00
Rhino,26/02/2016,2217.00
Rhino,27/02/2016,1320.00
Rhino,28/02/2016,1163.00
Rhino,29/02/2016,3024.00
Rhino,01/03/2016,4237.00
Rhino,02/03/2016,3006.00
Rhino,03/03/2016,3814.00
Rhino,04/03/2016,2482.00
Rhino,05/03/2016,1382.00
Rhino,06/03/2016,2702.00
Rhino,07/03/2016,3188.00
Rhino,08/03/2016,3921.00
Rhino,09/03/2016,2786.00
Rhino,10/03/2016,2636.00
Rhino,11/03/2016,1904.00
Rhino,12/03/2016,897.00
Rhino,13/03/2016,1142.00
Rhino,14/03/2016,2523.00
Rhino,15/03/2016,3299.00
Rhino,16/03/2016,3014.00
Rhino,17/03/2016,3969.00
Rhino,18/03/2016,2356.00
Rhino,19/03/2016,997.00
Rhino,20/03/2016,191.00
Rhino,21/03/2016,1327.00
Rhino,22/03/2016,1791.00
Rhino,23/03/2016,1640.00
Rhino,24/03/2016,1831.00
Rhino,25/03/2016,1283.00
Rhino,26/03/2016,1049.00
Rhino,27/03/2016,1427.00
Rhino,28/03/2016,1797.00
Rhino,29/03/2016,2126.00
Rhino,30/03/2016,2324.00
Rhino,31/03/2016,1595.00
Rhino,01/04/2016,1846.00
Rhino,02/04/2016,1072.00
Rhino,03/04/2016,1635.00
Rhino,04/04/2016,2568.00
Rhino,05/04/2016,2332.00
Rhino,06/04/2016,3358.00
Rhino,07/04/2016,2644.00
Rhino,08/04/2016,2964.00
Rhino,09/04/2016,966.00
Rhino,10/04/2016,1469.00
Rhino,11/04/2016,1700.00
Rhino,12/04/2016,2746.00
Rhino,13/04/2016,2912.00
Rhino,14/04/2016,2893.00
Rhino,15/04/2016,2431.00
Rhino,16/04/2016,1039.00
Rhino,17/04/2016,1062.00
Rhino,18/04/2016,3975.00
Rhino,19/04/2016,2624.00
Rhino,20/04/2016,3093.00
Rhino,21/04/2016,2678.00
Rhino,22/04/2016,3238.00
Rhino,23/04/2016,1033.00
Rhino,24/04/2016,1344.00
Rhino,25/04/2016,2764.00
Rhino,26/04/2016,2760.00
Rhino,27/04/2016,3246.00
Rhino,28/04/2016,3080.00
Rhino,29/04/2016,2124.00
Rhino,30/04/2016,1367.00
Rhino,01/05/2016,1144.00
Rhino,02/05/2016,2536.00
Rhino,03/05/2016,3297.00
Rhino,04/05/2016,3392.00
Rhino,05/05/2016,4071.00
Rhino,06/05/2016,2126.00
Rhino,07/05/2016,1134.00
